,Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Dept,Weekly_Sales
2874,1,12/11/2010,59.61,2.728,212.003944,7.837999999999999,False,6,4248.34
2875,1,12/11/2010,59.61,2.728,212.003944,7.837999999999999,False,7,21019.7
2876,1,12/11/2010,59.61,2.728,212.003944,7.837999999999999,False,8,35527.64
2942,1,19/11/2010,51.41,2.7710000000000004,211.88967369999997,7.837999999999999,False,1,19552.84
2943,1,19/11/2010,51.41,2.7710000000000004,211.88967369999997,7.837999999999999,False,2,41443.25
2944,1,19/11/2010,51.41,2.7710000000000004,211.88967369999997,7.837999999999999,False,3,9202.11
2945,1,19/11/2010,51.41,2.7710000000000004,211.88967369999997,7.837999999999999,False,4,37078.61
2946,1,19/11/2010,51.41,2.7710000000000004,211.88967369999997,7.837999999999999,False,5,24716.49
2947,1,19/11/2010,51.41,2.7710000000000004,211.88967369999997,7.837999999999999,False,6,3507.65
2948,1,19/11/2010,51.41,2.7710000000000004,211.88967369999997,7.837999999999999,False,7,24313.72
2949,1,19/11/2010,51.41,2.7710000000000004,211.88967369999997,7.837999999999999,False,8,35759.26
3014,1,26/11/2010,64.52,2.735,211.74843330000002,7.837999999999999,True,1,18820.29
3015,1,26/11/2010,64.52,2.735,211.74843330000002,7.837999999999999,True,2,45681.98
3016,1,26/11/2010,64.52,2.735,211.74843330000002,7.837999999999999,True,3,10706.81
3017,1,26/11/2010,64.52,2.735,211.74843330000002,7.837999999999999,True,4,46201.27
3018,1,26/11/2010,64.52,2.735,211.74843330000002,7.837999999999999,True,5,70158.86
3019,1,26/11/2010,64.52,2.735,211.74843330000002,7.837999999999999,True,6,20163.69
3020,1,26/11/2010,64.52,2.735,211.74843330000002,7.837999999999999,True,7,72635.06
3021,1,26/11/2010,64.52,2.735,211.74843330000002,7.837999999999999,True,8,34099.53
3086,1,03/12/2010,49.27,2.708,211.60719300000002,7.837999999999999,False,1,22517.56
3087,1,03/12/2010,49.27,2.708,211.60719300000002,7.837999999999999,False,2,44405.02
3088,1,03/12/2010,49.27,2.708,211.60719300000002,7.837999999999999,False,3,10856.85
3089,1,03/12/2010,49.27,2.708,211.60719300000002,7.837999999999999,False,4,37110.55
3090,1,03/12/2010,49.27,2.708,211.60719300000002,7.837999999999999,False,5,36472.02
3091,1,03/12/2010,49.27,2.708,211.60719300000002,7.837999999999999,False,6,6356.96
3092,1,03/12/2010,49.27,2.708,211.60719300000002,7.837999999999999,False,7,47406.83
3093,1,03/12/2010,49.27,2.708,211.60719300000002,7.837999999999999,False,8,36222.74
3157,1,10/12/2010,46.33,2.843,211.4659526,7.837999999999999,False,1,31497.65
3158,1,10/12/2010,46.33,2.843,211.4659526,7.837999999999999,False,2,46955.82
3159,1,10/12/2010,46.33,2.843,211.4659526,7.837999999999999,False,3,11219.78
3160,1,10/12/2010,46.33,2.843,211.4659526,7.837999999999999,False,4,36364.31
3161,1,10/12/2010,46.33,2.843,211.4659526,7.837999999999999,False,5,49517.17
3162,1,10/12/2010,46.33,2.843,211.4659526,7.837999999999999,False,6,6440.06
3163,1,10/12/2010,46.33,2.843,211.4659526,7.837999999999999,False,7,63896.89
3164,1,10/12/2010,46.33,2.843,211.4659526,7.837999999999999,False,8,35188.54
3228,1,17/12/2010,49.84,2.8689999999999998,211.40531239999999,7.837999999999999,False,1,44912.86
3229,1,17/12/2010,49.84,2.8689999999999998,211.40531239999999,7.837999999999999,False,2,49303.28
3230,1,17/12/2010,49.84,2.8689999999999998,211.40531239999999,7.837999999999999,False,3,11986.84
3231,1,17/12/2010,49.84,2.8689999999999998,211.40531239999999,7.837999999999999,False,4,39154.41
3232,1,17/12/2010,49.84,2.8689999999999998,211.40531239999999,7.837999999999999,False,5,59589.48
3233,1,17/12/2010,49.84,2.8689999999999998,211.40531239999999,7.837999999999999,False,6,12078.11
3234,1,17/12/2010,49.84,2.8689999999999998,211.40531239999999,7.837999999999999,False,7,96198.12
3235,1,17/12/2010,49.84,2.8689999999999998,211.40531239999999,7.837999999999999,False,8,36961.11
3300,1,24/12/2010,52.33,2.886,211.4051222,7.837999999999999,False,1,55931.23
3301,1,24/12/2010,52.33,2.886,211.4051222,7.837999999999999,False,2,59889.32
3302,1,24/12/2010,52.33,2.886,211.4051222,7.837999999999999,False,3,12080.36
3303,1,24/12/2010,52.33,2.886,211.4051222,7.837999999999999,False,4,47893.23
3304,1,24/12/2010,52.33,2.886,211.4051222,7.837999999999999,False,5,85676.09
3305,1,24/12/2010,52.33,2.886,211.4051222,7.837999999999999,False,6,28497.52
3306,1,24/12/2010,52.33,2.886,211.4051222,7.837999999999999,False,7,166697.72
3307,1,24/12/2010,52.33,2.886,211.4051222,7.837999999999999,False,8,41864.0
3372,1,31/12/2010,48.43,2.943,211.4049321,7.837999999999999,True,1,19124.58
3373,1,31/12/2010,48.43,2.943,211.4049321,7.837999999999999,True,2,35819.83
3374,1,31/12/2010,48.43,2.943,211.4049321,7.837999999999999,True,3,8266.14
3375,1,31/12/2010,48.43,2.943,211.4049321,7.837999999999999,True,4,36913.8
3376,1,31/12/2010,48.43,2.943,211.4049321,7.837999999999999,True,5,32280.82
3377,1,31/12/2010,48.43,2.943,211.4049321,7.837999999999999,True,6,5878.25
3378,1,31/12/2010,48.43,2.943,211.4049321,7.837999999999999,True,7,27433.06
3379,1,31/12/2010,48.43,2.943,211.4049321,7.837999999999999,True,8,32751.73
3443,1,07/01/2011,48.27,2.9760000000000004,211.40474190000003,7.742000000000001,False,1,15984.24
3444,1,07/01/2011,48.27,2.9760000000000004,211.40474190000003,7.742000000000001,False,2,43202.29
3445,1,07/01/2011,48.27,2.9760000000000004,211.40474190000003,7.742000000000001,False,3,15808.15
3446,1,07/01/2011,48.27,2.9760000000000004,211.40474190000003,7.742000000000001,False,4,37947.8
3447,1,07/01/2011,48.27,2.9760000000000004,211.40474190000003,7.742000000000001,False,5,22699.69
3448,1,07/01/2011,48.27,2.9760000000000004,211.40474190000003,7.742000000000001,False,6,1376.15
3449,1,07/01/2011,48.27,2.9760000000000004,211.40474190000003,7.742000000000001,False,7,17516.16
3450,1,07/01/2011,48.27,2.9760000000000004,211.40474190000003,7.742000000000001,False,8,36599.46
3515,1,14/01/2011,35.4,2.983,211.4574109,7.742000000000001,False,1,17359.7
3516,1,14/01/2011,35.4,2.983,211.4574109,7.742000000000001,False,2,39857.4
3517,1,14/01/2011,35.4,2.983,211.4574109,7.742000000000001,False,3,13275.87
3518,1,14/01/2011,35.4,2.983,211.4574109,7.742000000000001,False,4,34393.95
3519,1,14/01/2011,35.4,2.983,211.4574109,7.742000000000001,False,5,17445.37
3520,1,14/01/2011,35.4,2.983,211.4574109,7.742000000000001,False,6,2355.86
3521,1,14/01/2011,35.4,2.983,211.4574109,7.742000000000001,False,7,10774.06
3522,1,14/01/2011,35.4,2.983,211.4574109,7.742000000000001,False,8,34228.3
3586,1,21/01/2011,44.04,3.016,211.82723430000004,7.742000000000001,False,1,17341.47
3587,1,21/01/2011,44.04,3.016,211.82723430000004,7.742000000000001,False,2,41596.99
3588,1,21/01/2011,44.04,3.016,211.82723430000004,7.742000000000001,False,3,12532.94
3589,1,21/01/2011,44.04,3.016,211.82723430000004,7.742000000000001,False,4,33735.58
3590,1,21/01/2011,44.04,3.016,211.82723430000004,7.742000000000001,False,5,18438.07
3591,1,21/01/2011,44.04,3.016,211.82723430000004,7.742000000000001,False,6,2163.84
3592,1,21/01/2011,44.04,3.016,211.82723430000004,7.742000000000001,False,7,12657.33
3593,1,21/01/2011,44.04,3.016,211.82723430000004,7.742000000000001,False,8,34547.4
3658,1,28/01/2011,43.83,3.01,212.19705770000002,7.742000000000001,False,1,18461.18
3659,1,28/01/2011,43.83,3.01,212.19705770000002,7.742000000000001,False,2,41651.01
3660,1,28/01/2011,43.83,3.01,212.19705770000002,7.742000000000001,False,3,11983.34
3661,1,28/01/2011,43.83,3.01,212.19705770000002,7.742000000000001,False,4,32905.88
3662,1,28/01/2011,43.83,3.01,212.19705770000002,7.742000000000001,False,5,22118.7
3663,1,28/01/2011,43.83,3.01,212.19705770000002,7.742000000000001,False,6,3200.68
3664,1,28/01/2011,43.83,3.01,212.19705770000002,7.742000000000001,False,7,13957.4
3665,1,28/01/2011,43.83,3.01,212.19705770000002,7.742000000000001,False,8,35110.75
3729,1,04/02/2011,42.27,2.989,212.56688119999998,7.742000000000001,False,1,21665.76
3730,1,04/02/2011,42.27,2.989,212.56688119999998,7.742000000000001,False,2,46829.12
3731,1,04/02/2011,42.27,2.989,212.56688119999998,7.742000000000001,False,3,11012.52
3732,1,04/02/2011,42.27,2.989,212.56688119999998,7.742000000000001,False,4,35870.49
3733,1,04/02/2011,42.27,2.989,212.56688119999998,7.742000000000001,False,5,31280.62
3734,1,04/02/2011,42.27,2.989,212.56688119999998,7.742000000000001,False,6,3324.96
3735,1,04/02/2011,42.27,2.989,212.56688119999998,7.742000000000001,False,7,17239.86
3736,1,04/02/2011,42.27,2.989,212.56688119999998,7.742000000000001,False,8,39903.33
3800,1,11/02/2011,36.39,3.022,212.9367046,7.742000000000001,True,1,37887.17
3801,1,11/02/2011,36.39,3.022,212.9367046,7.742000000000001,True,2,47595.35
3802,1,11/02/2011,36.39,3.022,212.9367046,7.742000000000001,True,3,11428.25
3803,1,11/02/2011,36.39,3.022,212.9367046,7.742000000000001,True,4,37373.33
3804,1,11/02/2011,36.39,3.022,212.9367046,7.742000000000001,True,5,36667.65
3805,1,11/02/2011,36.39,3.022,212.9367046,7.742000000000001,True,6,4542.8
3806,1,11/02/2011,36.39,3.022,212.9367046,7.742000000000001,True,7,21169.06
3807,1,11/02/2011,36.39,3.022,212.9367046,7.742000000000001,True,8,36011.09
3872,1,18/02/2011,57.36,3.045,213.2478853,7.742000000000001,False,1,46845.87
3873,1,18/02/2011,57.36,3.045,213.2478853,7.742000000000001,False,2,49202.06
3874,1,18/02/2011,57.36,3.045,213.2478853,7.742000000000001,False,3,11724.98
3875,1,18/02/2011,57.36,3.045,213.2478853,7.742000000000001,False,4,36479.25
3876,1,18/02/2011,57.36,3.045,213.2478853,7.742000000000001,False,5,31092.62
3877,1,18/02/2011,57.36,3.045,213.2478853,7.742000000000001,False,6,4033.43
3878,1,18/02/2011,57.36,3.045,213.2478853,7.742000000000001,False,7,24549.68
3879,1,18/02/2011,57.36,3.045,213.2478853,7.742000000000001,False,8,35386.72
3944,1,25/02/2011,62.9,3.065,213.535609,7.742000000000001,False,1,19363.83
3945,1,25/02/2011,62.9,3.065,213.535609,7.742000000000001,False,2,46165.25
3946,1,25/02/2011,62.9,3.065,213.535609,7.742000000000001,False,3,10473.78
3947,1,25/02/2011,62.9,3.065,213.535609,7.742000000000001,False,4,33677.18
3948,1,25/02/2011,62.9,3.065,213.535609,7.742000000000001,False,5,23870.31
3949,1,25/02/2011,62.9,3.065,213.535609,7.742000000000001,False,6,4203.87
3950,1,25/02/2011,62.9,3.065,213.535609,7.742000000000001,False,7,23811.23
3951,1,25/02/2011,62.9,3.065,213.535609,7.742000000000001,False,8,34195.37
4016,1,04/03/2011,59.58,3.2880000000000003,213.8233327,7.742000000000001,False,1,20327.61
4017,1,04/03/2011,59.58,3.2880000000000003,213.8233327,7.742000000000001,False,2,53035.54
4018,1,04/03/2011,59.58,3.2880000000000003,213.8233327,7.742000000000001,False,3,11039.12
4019,1,04/03/2011,59.58,3.2880000000000003,213.8233327,7.742000000000001,False,4,37943.96
4020,1,04/03/2011,59.58,3.2880000000000003,213.8233327,7.742000000000001,False,5,28902.37
4021,1,04/03/2011,59.58,3.2880000000000003,213.8233327,7.742000000000001,False,6,3882.86
4022,1,04/03/2011,59.58,3.2880000000000003,213.8233327,7.742000000000001,False,7,19607.4
4023,1,04/03/2011,59.58,3.2880000000000003,213.8233327,7.742000000000001,False,8,36369.58
4089,1,11/03/2011,53.56,3.4589999999999996,214.11105640000002,7.742000000000001,False,1,21280.4
4090,1,11/03/2011,53.56,3.4589999999999996,214.11105640000002,7.742000000000001,False,2,48465.72
4091,1,11/03/2011,53.56,3.4589999999999996,214.11105640000002,7.742000000000001,False,3,10689.97
4092,1,11/03/2011,53.56,3.4589999999999996,214.11105640000002,7.742000000000001,False,4,35229.12
4093,1,11/03/2011,53.56,3.4589999999999996,214.11105640000002,7.742000000000001,False,5,23704.37
4094,1,11/03/2011,53.56,3.4589999999999996,214.11105640000002,7.742000000000001,False,6,3928.8
4095,1,11/03/2011,53.56,3.4589999999999996,214.11105640000002,7.742000000000001,False,7,20304.74
4096,1,11/03/2011,53.56,3.4589999999999996,214.11105640000002,7.742000000000001,False,8,34415.39
4163,1,18/03/2011,62.76,3.488,214.3627114,7.742000000000001,False,1,20334.23
4164,1,18/03/2011,62.76,3.488,214.3627114,7.742000000000001,False,2,45222.3
4165,1,18/03/2011,62.76,3.488,214.3627114,7.742000000000001,False,3,8148.69
4166,1,18/03/2011,62.76,3.488,214.3627114,7.742000000000001,False,4,34863.03
4167,1,18/03/2011,62.76,3.488,214.3627114,7.742000000000001,False,5,22685.69
4168,1,18/03/2011,62.76,3.488,214.3627114,7.742000000000001,False,6,2889.22
4169,1,18/03/2011,62.76,3.488,214.3627114,7.742000000000001,False,7,22751.59
4170,1,18/03/2011,62.76,3.488,214.3627114,7.742000000000001,False,8,33301.63
4235,1,25/03/2011,69.97,3.4730000000000003,214.59993889999998,7.742000000000001,False,1,20881.1
4236,1,25/03/2011,69.97,3.4730000000000003,214.59993889999998,7.742000000000001,False,2,44293.54
4237,1,25/03/2011,69.97,3.4730000000000003,214.59993889999998,7.742000000000001,False,3,9049.02
4238,1,25/03/2011,69.97,3.4730000000000003,214.59993889999998,7.742000000000001,False,4,34813.12
4239,1,25/03/2011,69.97,3.4730000000000003,214.59993889999998,7.742000000000001,False,5,18719.22
4240,1,25/03/2011,69.97,3.4730000000000003,214.59993889999998,7.742000000000001,False,6,4508.3
4241,1,25/03/2011,69.97,3.4730000000000003,214.59993889999998,7.742000000000001,False,7,19958.0
4242,1,25/03/2011,69.97,3.4730000000000003,214.59993889999998,7.742000000000001,False,8,32558.92
4306,1,01/04/2011,59.17,3.5239999999999996,214.8371664,7.682,False,1,20398.09
4307,1,01/04/2011,59.17,3.5239999999999996,214.8371664,7.682,False,2,46991.58
4308,1,01/04/2011,59.17,3.5239999999999996,214.8371664,7.682,False,3,8734.19
4309,1,01/04/2011,59.17,3.5239999999999996,214.8371664,7.682,False,4,34451.9
4310,1,01/04/2011,59.17,3.5239999999999996,214.8371664,7.682,False,5,23598.55
4311,1,01/04/2011,59.17,3.5239999999999996,214.8371664,7.682,False,6,3249.27
4312,1,01/04/2011,59.17,3.5239999999999996,214.8371664,7.682,False,7,20144.71
4313,1,01/04/2011,59.17,3.5239999999999996,214.8371664,7.682,False,8,35319.05
4377,1,08/04/2011,67.84,3.622,215.07439390000002,7.682,False,1,23873.79
4378,1,08/04/2011,67.84,3.622,215.07439390000002,7.682,False,2,48501.79
4379,1,08/04/2011,67.84,3.622,215.07439390000002,7.682,False,3,10417.33
4380,1,08/04/2011,67.84,3.622,215.07439390000002,7.682,False,4,36514.43
4381,1,08/04/2011,67.84,3.622,215.07439390000002,7.682,False,5,22393.09
4382,1,08/04/2011,67.84,3.622,215.07439390000002,7.682,False,6,3340.31
4383,1,08/04/2011,67.84,3.622,215.07439390000002,7.682,False,7,21617.85
4384,1,08/04/2011,67.84,3.622,215.07439390000002,7.682,False,8,34442.29
4448,1,15/04/2011,71.27,3.7430000000000003,215.29185609999996,7.682,False,1,28762.37
4449,1,15/04/2011,71.27,3.7430000000000003,215.29185609999996,7.682,False,2,44464.74
4450,1,15/04/2011,71.27,3.7430000000000003,215.29185609999996,7.682,False,3,8212.97
4451,1,15/04/2011,71.27,3.7430000000000003,215.29185609999996,7.682,False,4,33466.89
4452,1,15/04/2011,71.27,3.7430000000000003,215.29185609999996,7.682,False,5,22719.82
4453,1,15/04/2011,71.27,3.7430000000000003,215.29185609999996,7.682,False,6,3798.07
4454,1,15/04/2011,71.27,3.7430000000000003,215.29185609999996,7.682,False,7,19955.07
4455,1,15/04/2011,71.27,3.7430000000000003,215.29185609999996,7.682,False,8,32224.01
4519,1,22/04/2011,72.99,3.807,215.45990530000003,7.682,False,1,50510.31
4520,1,22/04/2011,72.99,3.807,215.45990530000003,7.682,False,2,46544.56
4521,1,22/04/2011,72.99,3.807,215.45990530000003,7.682,False,3,8468.72
4522,1,22/04/2011,72.99,3.807,215.45990530000003,7.682,False,4,35132.7
4523,1,22/04/2011,72.99,3.807,215.45990530000003,7.682,False,5,21786.16
4524,1,22/04/2011,72.99,3.807,215.45990530000003,7.682,False,6,2995.07
4525,1,22/04/2011,72.99,3.807,215.45990530000003,7.682,False,7,24606.39
4526,1,22/04/2011,72.99,3.807,215.45990530000003,7.682,False,8,32832.06
4591,1,29/04/2011,72.03,3.81,215.62795440000002,7.682,False,1,41512.39
4592,1,29/04/2011,72.03,3.81,215.62795440000002,7.682,False,2,43682.41
4593,1,29/04/2011,72.03,3.81,215.62795440000002,7.682,False,3,8653.62
4594,1,29/04/2011,72.03,3.81,215.62795440000002,7.682,False,4,34528.56
4595,1,29/04/2011,72.03,3.81,215.62795440000002,7.682,False,5,17503.28
4596,1,29/04/2011,72.03,3.81,215.62795440000002,7.682,False,6,4298.02
4597,1,29/04/2011,72.03,3.81,215.62795440000002,7.682,False,7,22934.42
4598,1,29/04/2011,72.03,3.81,215.62795440000002,7.682,False,8,32827.42
4661,1,06/05/2011,64.61,3.906,215.7960035,7.682,False,1,20138.19
4662,1,06/05/2011,64.61,3.906,215.7960035,7.682,False,2,50139.92
4663,1,06/05/2011,64.61,3.906,215.7960035,7.682,False,3,10420.92
4664,1,06/05/2011,64.61,3.906,215.7960035,7.682,False,4,37827.69
4665,1,06/05/2011,64.61,3.906,215.7960035,7.682,False,5,16195.54
4666,1,06/05/2011,64.61,3.906,215.7960035,7.682,False,6,7213.53
4667,1,06/05/2011,64.61,3.906,215.7960035,7.682,False,7,19394.0
4668,1,06/05/2011,64.61,3.906,215.7960035,7.682,False,8,37360.03
4732,1,13/05/2011,75.64,3.8989999999999996,215.9640526,7.682,False,1,17235.15
4733,1,13/05/2011,75.64,3.8989999999999996,215.9640526,7.682,False,2,44274.15
4734,1,13/05/2011,75.64,3.8989999999999996,215.9640526,7.682,False,3,8732.46
4735,1,13/05/2011,75.64,3.8989999999999996,215.9640526,7.682,False,4,33471.81
4736,1,13/05/2011,75.64,3.8989999999999996,215.9640526,7.682,False,5,15587.78
4737,1,13/05/2011,75.64,3.8989999999999996,215.9640526,7.682,False,6,4162.52
4738,1,13/05/2011,75.64,3.8989999999999996,215.9640526,7.682,False,7,21344.39
4739,1,13/05/2011,75.64,3.8989999999999996,215.9640526,7.682,False,8,34727.2
4805,1,20/05/2011,67.63,3.907,215.7339202,7.682,False,1,15136.78
4806,1,20/05/2011,67.63,3.907,215.7339202,7.682,False,2,44302.11
4807,1,20/05/2011,67.63,3.907,215.7339202,7.682,False,3,7939.01
4808,1,20/05/2011,67.63,3.907,215.7339202,7.682,False,4,34137.41
4809,1,20/05/2011,67.63,3.907,215.7339202,7.682,False,5,15575.25
4810,1,20/05/2011,67.63,3.907,215.7339202,7.682,False,6,4640.76
4811,1,20/05/2011,67.63,3.907,215.7339202,7.682,False,7,18787.41
4812,1,20/05/2011,67.63,3.907,215.7339202,7.682,False,8,35631.59
4877,1,27/05/2011,77.72,3.786,215.5037878,7.682,False,1,15741.6
4878,1,27/05/2011,77.72,3.786,215.5037878,7.682,False,2,45072.11
4879,1,27/05/2011,77.72,3.786,215.5037878,7.682,False,3,8120.7
4880,1,27/05/2011,77.72,3.786,215.5037878,7.682,False,4,36790.72
4881,1,27/05/2011,77.72,3.786,215.5037878,7.682,False,5,16613.98
4882,1,27/05/2011,77.72,3.786,215.5037878,7.682,False,6,5572.35
4883,1,27/05/2011,77.72,3.786,215.5037878,7.682,False,7,26736.85
4884,1,27/05/2011,77.72,3.786,215.5037878,7.682,False,8,35972.12
4948,1,03/06/2011,83.0,3.699,215.27365530000003,7.682,False,1,16434.15
4949,1,03/06/2011,83.0,3.699,215.27365530000003,7.682,False,2,47844.27
4950,1,03/06/2011,83.0,3.699,215.27365530000003,7.682,False,3,8853.89
4951,1,03/06/2011,83.0,3.699,215.27365530000003,7.682,False,4,42508.02
4952,1,03/06/2011,83.0,3.699,215.27365530000003,7.682,False,5,16848.76
4953,1,03/06/2011,83.0,3.699,215.27365530000003,7.682,False,6,4021.54
4954,1,03/06/2011,83.0,3.699,215.27365530000003,7.682,False,7,38450.3
4955,1,03/06/2011,83.0,3.699,215.27365530000003,7.682,False,8,36767.22
5018,1,10/06/2011,83.13,3.648,215.04352290000003,7.682,False,1,15883.52
5019,1,10/06/2011,83.13,3.648,215.04352290000003,7.682,False,2,46363.93
5020,1,10/06/2011,83.13,3.648,215.04352290000003,7.682,False,3,7508.71
5021,1,10/06/2011,83.13,3.648,215.04352290000003,7.682,False,4,35376.06
5022,1,10/06/2011,83.13,3.648,215.04352290000003,7.682,False,5,18648.73
5023,1,10/06/2011,83.13,3.648,215.04352290000003,7.682,False,6,3079.94
5024,1,10/06/2011,83.13,3.648,215.04352290000003,7.682,False,7,38569.49
5025,1,10/06/2011,83.13,3.648,215.04352290000003,7.682,False,8,36099.62
5089,1,17/06/2011,86.41,3.637,214.99805959999998,7.682,False,1,14978.09
5090,1,17/06/2011,86.41,3.637,214.99805959999998,7.682,False,2,42939.63
5091,1,17/06/2011,86.41,3.637,214.99805959999998,7.682,False,3,7658.75
5092,1,17/06/2011,86.41,3.637,214.99805959999998,7.682,False,4,35523.17
5093,1,17/06/2011,86.41,3.637,214.99805959999998,7.682,False,5,17861.56
5094,1,17/06/2011,86.41,3.637,214.99805959999998,7.682,False,6,3004.81
5095,1,17/06/2011,86.41,3.637,214.99805959999998,7.682,False,7,31439.02
5096,1,17/06/2011,86.41,3.637,214.99805959999998,7.682,False,8,34338.33
5161,1,24/06/2011,83.58,3.594,215.09109819999998,7.682,False,1,15682.81
5162,1,24/06/2011,83.58,3.594,215.09109819999998,7.682,False,2,42415.81
5163,1,24/06/2011,83.58,3.594,215.09109819999998,7.682,False,3,6165.73
5164,1,24/06/2011,83.58,3.594,215.09109819999998,7.682,False,4,35062.02
