,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
868,2018-02-25,1.6,19089.16,4845.86,3196.8,0.0,11046.5,11031.95,14.55,0.0,organic,2018,PhoenixTucson
869,2018-02-18,1.51,18386.3,2832.82,3012.13,0.0,12541.35,12509.06,32.29,0.0,organic,2018,PhoenixTucson
870,2018-02-11,1.43,19026.47,2657.19,2889.56,0.0,13479.72,13442.8,36.92,0.0,organic,2018,PhoenixTucson
871,2018-02-04,1.62,14456.1,2260.81,2011.22,0.0,10184.07,10169.69,14.38,0.0,organic,2018,PhoenixTucson
872,2018-01-28,1.69,13125.79,1802.37,2243.06,0.0,9080.36,9073.81,6.55,0.0,organic,2018,PhoenixTucson
873,2018-01-21,1.78,12112.82,2178.78,1901.41,0.0,8032.63,8031.33,1.3,0.0,organic,2018,PhoenixTucson
874,2018-01-14,1.77,13514.36,3618.9,2795.53,0.0,7099.93,7086.72,13.21,0.0,organic,2018,PhoenixTucson
875,2018-01-07,1.76,16925.62,3822.41,2695.1,0.0,10408.11,10364.12,43.99,0.0,organic,2018,PhoenixTucson
876,2018-03-25,1.38,16411.89,956.73,10.91,0.0,15444.25,15430.91,13.34,0.0,organic,2018,Pittsburgh
877,2018-03-18,1.36,13856.99,991.86,30.88,0.0,12834.25,12827.59,6.66,0.0,organic,2018,Pittsburgh
878,2018-03-11,1.41,14486.33,986.55,19.71,0.0,13480.07,13476.74,3.33,0.0,organic,2018,Pittsburgh
879,2018-03-04,1.41,13219.33,1054.97,10.45,0.0,12153.91,12153.91,0.0,0.0,organic,2018,Pittsburgh
880,2018-02-25,1.38,12853.38,880.24,33.16,0.0,11939.98,11933.31,6.67,0.0,organic,2018,Pittsburgh
881,2018-02-18,1.36,15123.96,963.42,32.46,0.0,14128.08,14124.75,3.33,0.0,organic,2018,Pittsburgh
882,2018-02-11,1.34,14630.14,919.6,20.32,0.0,13690.22,13683.55,6.67,0.0,organic,2018,Pittsburgh
883,2018-02-04,1.4,11077.99,1053.22,25.24,0.0,9999.53,9999.53,0.0,0.0,organic,2018,Pittsburgh
884,2018-01-28,1.38,13137.18,1259.41,10.08,0.0,11867.69,11867.69,0.0,0.0,organic,2018,Pittsburgh
885,2018-01-21,1.47,7834.07,1296.15,18.33,0.0,6519.59,6519.59,0.0,0.0,organic,2018,Pittsburgh
886,2018-01-14,,13344.06,1422.34,38.22,0.0,11883.5,11880.17,3.33,0.0,organic,2018,Pittsburgh
887,2018-01-07,1.38,13878.44,1016.81,6.6,0.0,12855.03,12855.03,0.0,0.0,organic,2018,Pittsburgh
888,2018-03-25,1.54,74180.36,4775.73,19162.3,0.0,50242.33,38235.54,12006.79,0.0,organic,2018,Plains
889,2018-03-18,1.58,69790.75,5124.88,20091.33,14.68,44559.86,32906.16,11653.7,0.0,organic,2018,Plains
890,2018-03-11,1.55,72624.66,4912.54,19192.2,7.35,48512.57,37059.78,11452.79,0.0,organic,2018,Plains
891,2018-03-04,1.55,74156.41,4937.37,18295.18,0.0,50923.86,35751.36,15172.5,0.0,organic,2018,Plains
892,2018-02-25,1.57,76998.78,5465.58,18240.36,0.0,53292.84,35159.1,18133.74,0.0,organic,2018,Plains
893,2018-02-18,1.63,66740.04,4145.56,16561.13,27.13,46006.22,30261.94,15744.28,0.0,organic,2018,Plains
894,2018-02-11,1.55,74511.33,3686.19,16026.88,0.0,54798.26,38151.7,16646.56,0.0,organic,2018,Plains
895,2018-02-04,1.55,62817.64,2624.36,15773.81,4.95,44414.52,32571.57,11842.95,0.0,organic,2018,Plains
896,2018-01-28,1.64,56920.22,2711.12,14479.56,0.0,39729.54,27818.91,11910.63,0.0,organic,2018,Plains
897,2018-01-21,1.69,65835.39,3266.67,17088.92,9.85,45469.95,32422.77,13047.18,0.0,organic,2018,Plains
898,2018-01-14,1.73,63884.71,4071.65,16536.4,2.44,43274.22,29216.82,14057.4,0.0,organic,2018,Plains
899,2018-01-07,1.72,61712.85,2216.22,18281.23,17.08,41198.32,30082.97,11112.64,2.71,organic,2018,Plains
900,2018-03-25,1.66,31275.39,1746.29,8110.67,0.0,21418.43,1712.1,19700.47,5.86,organic,2018,Portland
901,2018-03-18,1.78,26967.79,1433.7,7055.03,3.5,18475.56,1880.56,16587.23,7.77,organic,2018,Portland
902,2018-03-11,1.72,26924.36,1338.53,7520.53,0.0,18065.3,1900.73,16164.57,0.0,organic,2018,Portland
903,2018-03-04,1.57,35296.54,1772.0,6857.18,1.74,26665.62,1752.33,24882.44,30.85,organic,2018,Portland
904,2018-02-25,1.59,28796.94,2777.46,3529.3,0.0,22490.18,1870.63,20468.87,150.68,organic,2018,Portland
905,2018-02-18,1.8,20608.98,2304.48,4614.12,0.0,13690.38,3448.31,10232.51,9.56,organic,2018,Portland
906,2018-02-11,1.56,33493.93,2598.21,7330.17,8.57,23556.98,1415.85,22087.81,53.32,organic,2018,Portland
907,2018-02-04,1.46,35123.48,2697.49,4591.06,0.0,27834.93,1185.52,26586.83,62.58,organic,2018,Portland
908,2018-01-28,1.8,21678.23,2550.43,2656.25,0.0,16471.55,1006.14,15459.73,5.68,organic,2018,Portland
909,2018-01-21,1.8,25108.84,3170.73,3086.95,10.07,18841.09,1279.19,17489.16,72.74,organic,2018,Portland
910,2018-01-14,1.82,20964.96,3966.9,4441.29,0.0,12556.77,1364.14,11187.07,5.56,organic,2018,Portland
911,2018-01-07,1.59,27296.2,3740.22,6593.66,0.0,16962.32,1579.33,15382.99,0.0,organic,2018,Portland
912,2018-03-25,2.02,13379.77,86.84,5923.16,98.37,7271.4,6881.8,389.6,0.0,organic,2018,RaleighGreensboro
913,2018-03-18,1.93,14027.44,74.54,5983.12,135.09,7834.69,7330.45,504.24,0.0,organic,2018,RaleighGreensboro
914,2018-03-11,2.02,13869.87,93.04,6501.92,224.71,7050.2,6823.87,226.33,0.0,organic,2018,RaleighGreensboro
915,2018-03-04,1.98,15008.91,119.79,6357.72,154.02,8377.38,8147.84,229.54,0.0,organic,2018,RaleighGreensboro
916,2018-02-25,1.97,14215.62,161.11,5650.36,151.56,8252.59,7736.17,516.42,0.0,organic,2018,RaleighGreensboro
917,2018-02-18,1.99,14240.92,140.37,5695.17,122.61,8282.77,8197.97,84.8,0.0,organic,2018,RaleighGreensboro
918,2018-02-11,2.04,11804.91,72.38,4806.1,140.27,6786.16,6660.68,125.48,0.0,organic,2018,RaleighGreensboro
919,2018-02-04,2.25,14635.63,82.78,5175.05,151.37,9226.43,9000.42,226.01,0.0,organic,2018,RaleighGreensboro
920,2018-01-28,1.9,13996.05,145.91,6494.37,156.02,7199.75,6924.72,275.03,0.0,organic,2018,RaleighGreensboro
921,2018-01-21,1.86,14627.48,167.64,5921.25,176.32,8362.27,8026.25,336.02,0.0,organic,2018,RaleighGreensboro
922,2018-01-14,1.53,23359.01,119.42,6900.26,219.92,16119.41,15798.76,320.65,0.0,organic,2018,RaleighGreensboro
923,2018-01-07,1.02,48277.42,123.72,6416.92,209.38,41527.4,41246.49,280.91,0.0,organic,2018,RaleighGreensboro
924,2018-03-25,1.42,17340.49,295.16,3478.97,81.25,13485.11,12149.49,1335.62,0.0,organic,2018,RichmondNorfolk
925,2018-03-18,1.32,15940.36,459.28,3325.39,86.58,12069.11,10904.32,1164.79,0.0,organic,2018,RichmondNorfolk
926,2018-03-11,1.35,16213.23,363.43,3680.52,79.89,12089.39,11655.63,433.76,0.0,organic,2018,RichmondNorfolk
927,2018-03-04,1.43,14173.27,397.48,3653.91,119.44,10002.44,9479.36,523.08,0.0,organic,2018,RichmondNorfolk
928,2018-02-25,,18023.03,485.27,3316.06,59.58,14162.12,11982.32,2179.8,0.0,organic,2018,RichmondNorfolk
929,2018-02-18,1.45,14413.06,468.13,3416.33,60.67,10467.93,10254.64,213.29,0.0,organic,2018,RichmondNorfolk
930,2018-02-11,1.36,18050.24,365.59,2906.21,44.28,14734.16,13970.51,763.65,0.0,organic,2018,RichmondNorfolk
931,2018-02-04,1.41,16592.21,352.86,3254.9,50.98,12933.47,12581.65,351.82,0.0,organic,2018,RichmondNorfolk
932,2018-01-28,1.44,15001.51,422.41,3934.4,93.87,10550.83,9656.85,893.98,0.0,organic,2018,RichmondNorfolk
933,2018-01-21,1.58,12458.09,521.57,3808.38,90.71,8037.43,6246.99,1790.44,0.0,organic,2018,RichmondNorfolk
934,2018-01-14,1.33,18253.0,354.81,3471.49,78.62,14348.08,13243.48,1104.6,0.0,organic,2018,RichmondNorfolk
935,2018-01-07,1.18,24634.86,563.16,3382.94,112.1,20576.66,19899.04,677.62,0.0,organic,2018,RichmondNorfolk
936,2018-03-25,1.6,9097.89,82.57,1984.01,0.0,7031.31,6152.25,879.06,0.0,organic,2018,Roanoke
937,2018-03-18,1.57,9095.2,110.35,2580.21,0.0,6404.64,4667.07,1737.57,0.0,organic,2018,Roanoke
938,2018-03-11,1.54,8380.75,168.6,2237.27,0.0,5974.88,5479.54,495.34,0.0,organic,2018,Roanoke
939,2018-03-04,1.78,6103.89,164.06,2155.05,0.0,3784.78,3393.22,391.56,0.0,organic,2018,Roanoke
940,2018-02-25,1.56,10168.42,194.34,2044.25,0.0,7929.83,5548.04,2381.79,0.0,organic,2018,Roanoke
941,2018-02-18,1.49,7517.03,154.15,2182.81,0.0,5180.07,5021.41,158.66,0.0,organic,2018,Roanoke
942,2018-02-11,1.44,8863.94,115.82,1767.7,0.0,6980.42,5962.17,1018.25,0.0,organic,2018,Roanoke
943,2018-02-04,1.53,8082.68,205.29,1857.77,0.0,6019.62,5345.21,674.41,0.0,organic,2018,Roanoke
944,2018-01-28,1.63,8243.33,221.71,2293.88,0.0,5727.74,4884.05,843.69,0.0,organic,2018,Roanoke
945,2018-01-21,1.67,7935.53,219.52,1633.41,0.0,6082.6,3524.73,2557.87,0.0,organic,2018,Roanoke
946,2018-01-14,1.55,9598.35,187.7,2080.55,0.0,7330.1,5644.04,1686.06,0.0,organic,2018,Roanoke
947,2018-01-07,1.48,8893.44,258.7,1976.19,0.0,6658.55,6089.92,568.63,0.0,organic,2018,Roanoke
948,2018-03-25,1.63,9608.95,1902.19,3572.34,0.0,4134.42,4124.42,10.0,0.0,organic,2018,Sacramento
949,2018-03-18,1.68,11828.91,1954.32,3597.7,0.0,6276.89,6270.22,6.67,0.0,organic,2018,Sacramento
950,2018-03-11,1.9,8634.75,2317.5,3561.2,0.0,2756.05,2752.63,3.42,0.0,organic,2018,Sacramento
951,2018-03-04,1.83,9611.48,2391.35,3880.13,0.0,3340.0,3340.0,0.0,0.0,organic,2018,Sacramento
952,2018-02-25,1.78,9497.75,2169.03,4285.39,0.0,3043.33,3036.67,6.66,0.0,organic,2018,Sacramento
953,2018-02-18,1.88,8499.84,2140.53,3537.09,0.0,2822.22,2818.89,3.33,0.0,organic,2018,Sacramento
954,2018-02-11,1.87,7802.04,2208.31,3192.62,0.0,2401.11,2401.11,0.0,0.0,organic,2018,Sacramento
955,2018-02-04,1.5,8713.26,2722.6,4194.0,0.0,1796.66,1796.66,0.0,0.0,organic,2018,Sacramento
956,2018-01-28,1.99,7631.73,2280.4,3098.0,0.0,2253.33,2253.33,0.0,0.0,organic,2018,Sacramento
957,2018-01-21,1.62,8933.22,3017.16,3954.94,0.0,1961.12,1961.12,0.0,0.0,organic,2018,Sacramento
958,2018-01-14,1.6,9939.69,3653.04,4484.42,0.0,1802.23,1802.23,0.0,0.0,organic,2018,Sacramento
959,2018-01-07,2.18,6511.97,2187.59,2577.71,0.0,1746.67,1746.67,0.0,0.0,organic,2018,Sacramento
960,2018-03-25,1.75,19086.94,865.91,10936.47,0.0,7284.56,7284.56,0.0,0.0,organic,2018,SanDiego
961,2018-03-18,1.75,18371.03,836.22,10877.69,0.0,6657.12,6657.12,0.0,0.0,organic,2018,SanDiego
962,2018-03-11,1.59,25324.3,1328.95,14303.09,0.0,9692.26,9692.26,0.0,0.0,organic,2018,SanDiego
963,2018-03-04,1.65,24614.51,1558.03,10118.36,0.0,12938.12,12934.79,3.33,0.0,organic,2018,SanDiego
964,2018-02-25,1.83,20171.93,1274.61,13035.32,0.0,5862.0,5858.67,3.33,0.0,organic,2018,SanDiego
965,2018-02-18,2.05,17875.93,946.25,10002.06,0.0,6927.62,6917.62,10.0,0.0,organic,2018,SanDiego
966,2018-02-11,1.88,18517.54,1101.05,8243.72,0.0,9172.77,9172.77,0.0,0.0,organic,2018,SanDiego
967,2018-02-04,1.81,17454.74,1158.41,7388.27,0.0,8908.06,8908.06,0.0,0.0,organic,2018,SanDiego
968,2018-01-28,1.91,17579.47,1145.64,8284.41,0.0,8149.42,8149.42,0.0,0.0,organic,2018,SanDiego
969,2018-01-21,1.95,18676.37,1088.49,9282.37,0.0,8305.51,8305.51,0.0,0.0,organic,2018,SanDiego
970,2018-01-14,1.81,21770.02,3285.98,14338.52,0.0,4145.52,4145.52,0.0,0.0,organic,2018,SanDiego
971,2018-01-07,2.06,16746.82,5150.82,9366.31,0.0,2229.69,2229.69,0.0,0.0,organic,2018,SanDiego
972,2018-03-25,1.64,34687.2,10102.62,10778.96,0.0,13805.62,13802.29,3.33,0.0,organic,2018,SanFrancisco
973,2018-03-18,1.86,38845.77,10129.17,10074.1,0.0,18642.5,18639.17,3.33,0.0,organic,2018,SanFrancisco
974,2018-03-11,2.16,25741.84,10368.17,10850.44,0.0,4523.23,4523.23,0.0,0.0,organic,2018,SanFrancisco
975,2018-03-04,2.07,25055.39,9521.74,10818.1,0.0,4715.55,4715.55,0.0,0.0,organic,2018,SanFrancisco
976,2018-02-25,2.11,24475.48,9731.2,11686.51,0.0,3057.77,3057.77,0.0,0.0,organic,2018,SanFrancisco
977,2018-02-18,2.25,21551.76,9721.38,9543.71,0.0,2286.67,2283.34,3.33,0.0,organic,2018,SanFrancisco
978,2018-02-11,2.22,21708.65,9960.19,9215.13,0.0,2533.33,2533.33,0.0,0.0,organic,2018,SanFrancisco
979,2018-02-04,1.34,28070.07,13610.05,12257.81,0.0,2202.21,2202.21,0.0,0.0,organic,2018,SanFrancisco
980,2018-01-28,2.27,20325.75,9368.06,8808.8,0.0,2148.89,2148.89,0.0,0.0,organic,2018,SanFrancisco
981,2018-01-21,1.36,27919.45,13037.67,11998.44,0.0,2883.34,2883.34,0.0,0.0,organic,2018,SanFrancisco
982,2018-01-14,1.32,37347.89,19301.15,14957.23,0.0,3089.51,3089.51,0.0,0.0,organic,2018,SanFrancisco
983,2018-01-07,2.3,20151.24,10165.34,8042.56,0.0,1943.34,1943.34,0.0,0.0,organic,2018,SanFrancisco
984,2018-03-25,1.48,96048.46,1753.94,41364.9,40.54,52889.08,8496.71,44278.26,114.11,organic,2018,Seattle
985,2018-03-18,1.83,45893.2,1490.12,15816.48,32.34,28554.26,2763.22,25662.29,128.75,organic,2018,Seattle
986,2018-03-11,1.54,69014.81,1542.56,26198.85,139.06,41134.34,2974.28,38160.06,0.0,organic,2018,Seattle
987,2018-03-04,1.27,156527.16,1999.5,37762.97,24.38,116740.31,2489.87,114116.48,133.96,organic,2018,Seattle
988,2018-02-25,1.36,105545.72,1285.8,23264.24,41.54,80954.14,2511.78,78344.09,98.27,organic,2018,Seattle
989,2018-02-18,1.86,40425.93,1033.98,12852.51,33.58,26505.86,11523.9,14950.62,31.34,organic,2018,Seattle
990,2018-02-11,1.22,101110.96,1318.39,31821.41,175.52,67795.64,4818.28,62844.86,132.5,organic,2018,Seattle
991,2018-02-04,1.14,124659.55,1345.94,32088.04,85.31,91140.26,1998.66,88880.93,260.67,organic,2018,Seattle
992,2018-01-28,1.99,35988.0,954.77,11558.54,32.0,23442.69,1487.79,21867.48,87.42,organic,2018,Seattle
993,2018-01-21,2.02,33986.68,928.1,12632.06,23.62,20402.9,1469.79,18905.41,27.7,organic,2018,Seattle
994,2018-01-14,2.03,36228.45,1147.33,18370.39,9.23,16701.5,1630.19,15063.98,7.33,organic,2018,Seattle
995,2018-01-07,1.26,98765.23,1404.78,33170.68,11.77,64178.0,2054.96,62104.14,18.9,organic,2018,Seattle
996,2018-03-25,,16025.2,163.55,4234.24,81.45,11545.96,9882.44,1663.52,0.0,organic,2018,SouthCarolina
997,2018-03-18,1.35,16296.42,135.34,4345.05,111.34,11704.69,10661.48,1043.21,0.0,organic,2018,SouthCarolina
998,2018-03-11,1.36,17561.89,181.68,4942.56,99.85,12337.8,11957.7,380.1,0.0,organic,2018,SouthCarolina
999,2018-03-04,1.44,16468.01,206.2,5412.8,71.81,10777.2,9893.94,883.26,0.0,organic,2018,SouthCarolina
1000,2018-02-25,1.41,17191.34,212.48,4438.03,95.27,12445.56,12088.07,357.49,0.0,organic,2018,SouthCarolina
1001,2018-02-18,1.43,15443.91,145.58,4665.8,78.05,10554.48,9900.82,653.66,0.0,organic,2018,SouthCarolina
1002,2018-02-11,1.47,14289.52,70.09,4206.95,84.14,9928.34,8754.94,1173.4,0.0,organic,2018,SouthCarolina
1003,2018-02-04,1.42,16666.13,132.57,4063.83,102.86,12366.87,11819.92,546.95,0.0,organic,2018,SouthCarolina
1004,2018-01-28,1.46,14938.24,110.46,5096.23,94.82,9636.73,8443.69,1193.04,0.0,organic,2018,SouthCarolina
1005,2018-01-21,1.4,17566.45,105.95,4280.36,73.29,13106.85,11152.35,1954.5,0.0,organic,2018,SouthCarolina
1006,2018-01-14,1.31,18678.63,67.8,4372.27,114.33,14124.23,13152.29,971.94,0.0,organic,2018,SouthCarolina
1007,2018-01-07,1.26,19702.51,257.05,4243.68,151.13,15050.65,14269.86,780.79,0.0,organic,2018,SouthCarolina
1008,2018-03-25,1.59,5750.56,266.92,1707.42,2.21,3774.01,638.89,3105.71,29.41,organic,2018,Spokane
1009,2018-03-18,1.6,5793.89,242.52,1753.53,0.0,3797.84,837.78,2947.85,12.21,organic,2018,Spokane
1010,2018-03-11,1.72,4790.07,307.23,1845.22,0.0,2637.62,1042.98,1594.64,0.0,organic,2018,Spokane
1011,2018-03-04,1.6,5305.01,461.71,2076.61,0.0,2766.69,755.97,2010.72,0.0,organic,2018,Spokane
1012,2018-02-25,1.64,4720.69,269.06,1496.26,0.0,2955.37,747.5,2207.87,0.0,organic,2018,Spokane
1013,2018-02-18,1.64,4747.13,271.98,1421.43,0.0,3053.72,1301.83,1751.89,0.0,organic,2018,Spokane
1014,2018-02-11,1.66,4099.32,243.98,1330.99,0.0,2524.35,583.17,1941.18,0.0,organic,2018,Spokane
1015,2018-02-04,1.7,4561.62,277.76,1722.99,0.0,2560.87,593.4,1948.18,19.29,organic,2018,Spokane
1016,2018-01-28,1.7,4300.76,195.24,1169.26,0.0,2936.26,535.55,2400.71,0.0,organic,2018,Spokane
1017,2018-01-21,1.76,4532.08,227.35,1340.5,0.0,2964.23,745.55,2216.3,2.38,organic,2018,Spokane
1018,2018-01-14,1.85,4412.54,150.54,1948.36,0.0,2313.64,564.45,1749.19,0.0,organic,2018,Spokane
1019,2018-01-07,1.74,3788.91,212.72,1413.85,0.0,2162.34,600.0,1562.34,0.0,organic,2018,Spokane
1020,2018-03-25,1.82,8210.37,1426.49,2452.5,0.0,4331.38,3427.78,903.6,0.0,organic,2018,StLouis
1021,2018-03-18,1.8,7105.79,1052.26,2821.98,7.09,3224.46,3207.79,16.67,0.0,organic,2018,StLouis
1022,2018-03-11,1.71,8092.62,1127.67,2916.23,0.0,4048.72,4022.23,26.49,0.0,organic,2018,StLouis
1023,2018-03-04,1.76,6858.14,982.72,2294.52,0.0,3580.9,3054.45,526.45,0.0,organic,2018,StLouis
1024,2018-02-25,1.69,7970.31,1546.57,774.53,0.0,5649.21,3548.89,2100.32,0.0,organic,2018,StLouis
1025,2018-02-18,1.76,7007.39,1253.21,756.65,3.53,4994.0,2970.0,2024.0,0.0,organic,2018,StLouis
1026,2018-02-11,1.75,7732.34,1448.4,752.88,1.75,5529.31,3018.89,2510.42,0.0,organic,2018,StLouis
1027,2018-02-04,1.69,6493.79,1328.38,666.47,0.0,4498.94,2696.67,1802.27,0.0,organic,2018,StLouis
1028,2018-01-28,1.76,6297.35,1399.87,649.18,0.0,4248.3,2360.0,1888.3,0.0,organic,2018,StLouis
1029,2018-01-21,1.77,6887.8,1559.68,823.81,0.0,4504.31,2868.51,1635.8,0.0,organic,2018,StLouis
1030,2018-01-14,1.97,8138.94,2054.96,1185.62,0.0,4898.36,2004.4,2893.96,0.0,organic,2018,StLouis
1031,2018-01-07,1.49,11148.12,842.57,815.93,0.0,9489.62,7538.34,1951.28,0.0,organic,2018,StLouis
1032,2018-03-25,1.04,14503.47,78.95,148.37,0.0,14276.15,9992.31,4283.84,0.0,organic,2018,Syracuse
1033,2018-03-18,,6981.22,162.32,87.87,0.0,6731.03,2782.91,3948.12,0.0,organic,2018,Syracuse
1034,2018-03-11,1.25,4685.01,168.95,61.01,0.0,4455.05,775.9,3679.15,0.0,organic,2018,Syracuse
1035,2018-03-04,1.42,3061.66,395.14,89.31,0.0,2577.21,721.5,1855.71,0.0,organic,2018,Syracuse
1036,2018-02-25,1.3,4162.96,154.36,133.07,0.0,3875.53,1645.95,2229.58,0.0,organic,2018,Syracuse
1037,2018-02-18,,5092.83,310.36,84.43,0.0,4698.04,2136.41,2561.63,0.0,organic,2018,Syracuse
1038,2018-02-11,1.23,4815.48,69.81,56.64,0.0,4689.03,1972.88,2716.15,0.0,organic,2018,Syracuse
1039,2018-02-04,1.22,6294.16,85.22,152.09,0.0,6056.85,2847.48,3209.37,0.0,organic,2018,Syracuse
1040,2018-01-28,1.19,6393.58,30.09,128.49,0.0,6235.0,5670.94,564.06,0.0,organic,2018,Syracuse
1041,2018-01-21,1.27,3159.8,92.12,73.17,0.0,2994.51,2117.69,876.82,0.0,organic,2018,Syracuse
1042,2018-01-14,,4343.09,116.19,64.16,0.0,4162.74,1986.09,2176.65,0.0,organic,2018,Syracuse
1043,2018-01-07,1.25,4764.47,59.95,133.89,0.0,4570.63,3125.05,1445.58,0.0,organic,2018,Syracuse
1044,2018-03-25,1.41,10028.49,138.15,773.22,0.0,9117.12,8208.82,908.3,0.0,organic,2018,Tampa
1045,2018-03-18,1.5,10311.24,190.28,901.77,0.0,9219.19,7687.03,1532.16,0.0,organic,2018,Tampa
1046,2018-03-11,1.31,8115.07,101.14,392.38,0.0,7621.55,7494.08,127.47,0.0,organic,2018,Tampa
1047,2018-03-04,1.51,9851.33,223.68,839.86,0.0,8787.79,7327.76,1460.03,0.0,organic,2018,Tampa
1048,2018-02-25,1.37,9144.2,206.39,542.89,0.0,8394.92,7895.92,499.0,0.0,organic,2018,Tampa
1049,2018-02-18,1.5,8534.53,131.47,781.0,0.0,7622.06,6452.23,1169.83,0.0,organic,2018,Tampa
1050,2018-02-11,1.34,8467.46,40.73,486.03,0.0,7940.7,7499.96,440.74,0.0,organic,2018,Tampa
1051,2018-02-04,1.32,7363.56,89.59,440.31,0.0,6833.66,6827.78,5.88,0.0,organic,2018,Tampa
1052,2018-01-28,1.61,7695.89,156.01,859.2,0.0,6680.68,5567.39,1113.29,0.0,organic,2018,Tampa
1053,2018-01-21,1.52,6871.05,76.66,407.09,0.0,6387.3,6375.55,11.75,0.0,organic,2018,Tampa
1054,2018-01-14,1.53,7238.04,106.98,496.61,0.0,6634.45,6634.45,0.0,0.0,organic,2018,Tampa
1055,2018-01-07,1.51,7370.53,42.17,400.58,0.0,6927.78,6921.12,6.66,0.0,organic,2018,Tampa
