Store,Dept,Date,Weekly_Sales
Los Angeles,Outdoor,7/10/2011,5234.84
Seattle,Jewelry,7/10/2011,61589.77
Seattle,Shoes,7/10/2011,39751.24
Seattle,Toys,7/10/2011,64457.83
Seattle,Furniture,7/10/2011,12630.1
Seattle,Electronics,7/10/2011,51826.73
Seattle,Outdoor,7/10/2011,5526.53
Seattle,Housewares,7/10/2011,105441.07
Seattle,Clothing,7/10/2011,41743.66
Buffalo,Electronics,7/15/2011,11397.72
Buffalo,Shoes,7/15/2011,8283.95
Buffalo,Jewelry,7/15/2011,7904.65
Buffalo,Housewares,7/15/2011,17280.79
Buffalo,Furniture,7/15/2011,5610.38
Buffalo,Clothing,7/15/2011,4985.82
Buffalo,Toys,7/15/2011,7659.03
Buffalo,Outdoor,7/15/2011,1721.32
Las Vegas,Housewares,7/15/2011,43260.96
Las Vegas,Outdoor,7/15/2011,3154.33
Las Vegas,Toys,7/15/2011,33336.29
Las Vegas,Clothing,7/15/2011,15654.85
Las Vegas,Furniture,7/15/2011,11578.11
Las Vegas,Shoes,7/15/2011,14805.42
Las Vegas,Jewelry,7/15/2011,33930.8
Las Vegas,Electronics,7/15/2011,18444.8
Los Angeles,Shoes,7/15/2011,28481.88
Los Angeles,Housewares,7/15/2011,63850.33
Los Angeles,Jewelry,7/15/2011,41935.9
Los Angeles,Toys,7/15/2011,53335.72
Los Angeles,Electronics,7/15/2011,21756.13
Los Angeles,Outdoor,7/15/2011,4818.73
Los Angeles,Furniture,7/15/2011,20035.43
Los Angeles,Clothing,7/15/2011,20810.61
Seattle,Clothing,7/15/2011,27552.72
Seattle,Jewelry,7/15/2011,53134.96
Seattle,Electronics,7/15/2011,35340.53
Seattle,Outdoor,7/15/2011,8046.17
Seattle,Shoes,7/15/2011,41846.85
Seattle,Housewares,7/15/2011,96183.71
Seattle,Toys,7/15/2011,58879.34
Seattle,Furniture,7/15/2011,26076.14
Buffalo,Outdoor,7/22/2011,1611.87
Buffalo,Shoes,7/22/2011,6888.87
Buffalo,Clothing,7/22/2011,5176.73
Buffalo,Housewares,7/22/2011,16943.33
Buffalo,Toys,7/22/2011,7967.45
Buffalo,Furniture,7/22/2011,7727.86
Buffalo,Electronics,7/22/2011,9583.34
Buffalo,Jewelry,7/22/2011,7795.79
Las Vegas,Clothing,7/22/2011,15766.6
Las Vegas,Furniture,7/22/2011,16069.5
Las Vegas,Jewelry,7/22/2011,34630.02
Las Vegas,Outdoor,7/22/2011,3665.52
Las Vegas,Shoes,7/22/2011,16002.3
Las Vegas,Electronics,7/22/2011,19331.53
Las Vegas,Toys,7/22/2011,34006.29
Las Vegas,Housewares,7/22/2011,45113.56
Los Angeles,Outdoor,7/22/2011,4393.13
Los Angeles,Clothing,7/22/2011,20456.83
Los Angeles,Shoes,7/22/2011,25548.72
Los Angeles,Furniture,7/22/2011,26963.83
Los Angeles,Electronics,7/22/2011,21350.63
Los Angeles,Housewares,7/22/2011,64188.7
Los Angeles,Jewelry,7/22/2011,42379.14
Los Angeles,Toys,7/22/2011,52197.62
Seattle,Jewelry,7/22/2011,54790.01
Seattle,Toys,7/22/2011,59683.29
Seattle,Housewares,7/22/2011,98684.69
Seattle,Outdoor,7/22/2011,9966.3
Seattle,Electronics,7/22/2011,35656.09
Seattle,Shoes,7/22/2011,38137.45
Seattle,Furniture,7/22/2011,38070.32
Seattle,Clothing,7/22/2011,26282.08
Buffalo,Electronics,7/29/2011,7605.68
Buffalo,Outdoor,7/29/2011,1410.32
Buffalo,Toys,7/29/2011,7629.45
Buffalo,Furniture,7/29/2011,9363
Buffalo,Clothing,7/29/2011,4645.99
Buffalo,Housewares,7/29/2011,15522.52
Buffalo,Shoes,7/29/2011,6441.95
Buffalo,Jewelry,7/29/2011,7668.11
Las Vegas,Outdoor,7/29/2011,2839.92
Las Vegas,Housewares,7/29/2011,43191.02
Las Vegas,Jewelry,7/29/2011,35555.5
Las Vegas,Clothing,7/29/2011,15922.41
Las Vegas,Electronics,7/29/2011,17406.68
Las Vegas,Furniture,7/29/2011,21331.51
Las Vegas,Shoes,7/29/2011,16061.11
Las Vegas,Toys,7/29/2011,31981.72
Los Angeles,Outdoor,7/29/2011,5036.44
Los Angeles,Shoes,7/29/2011,24296.94
Los Angeles,Housewares,7/29/2011,62022.55
Los Angeles,Clothing,7/29/2011,20783.05
Los Angeles,Electronics,7/29/2011,19561.58
Los Angeles,Jewelry,7/29/2011,42761.1
Los Angeles,Toys,7/29/2011,54339.28
Los Angeles,Furniture,7/29/2011,31299.26
Seattle,Housewares,7/29/2011,94034.84
Seattle,Electronics,7/29/2011,32980.44
Seattle,Toys,7/29/2011,57131.07
Seattle,Shoes,7/29/2011,36373.8
Seattle,Jewelry,7/29/2011,53113.87
Seattle,Outdoor,7/29/2011,6647.42
Seattle,Furniture,7/29/2011,42996.48
Seattle,Clothing,7/29/2011,27285.06
Buffalo,Shoes,8/4/2011,8937.51
Buffalo,Jewelry,8/4/2011,7652.89
Buffalo,Toys,8/4/2011,8032.62
Buffalo,Housewares,8/4/2011,15993.94
Buffalo,Electronics,8/4/2011,7922.02
Buffalo,Furniture,8/4/2011,3921.45
Buffalo,Outdoor,8/4/2011,1375.14
Buffalo,Clothing,8/4/2011,6885.58
Las Vegas,Furniture,8/4/2011,10417.33
Las Vegas,Toys,8/4/2011,34442.29
Las Vegas,Clothing,8/4/2011,23873.79
Las Vegas,Outdoor,8/4/2011,3340.31
Las Vegas,Housewares,8/4/2011,48501.79
Las Vegas,Jewelry,8/4/2011,36514.43
Las Vegas,Shoes,8/4/2011,21617.85
Las Vegas,Electronics,8/4/2011,22393.09
Los Angeles,Furniture,8/4/2011,11858.62
Los Angeles,Electronics,8/4/2011,28905.88
Los Angeles,Housewares,8/4/2011,61878.07
Los Angeles,Jewelry,8/4/2011,42165
Los Angeles,Outdoor,8/4/2011,6322.48
Los Angeles,Shoes,8/4/2011,30127.42
Los Angeles,Clothing,8/4/2011,28223.45
Los Angeles,Toys,8/4/2011,56757.01
Seattle,Clothing,8/4/2011,36416.8
Seattle,Furniture,8/4/2011,12121.67
Seattle,Housewares,8/4/2011,92681.28
Seattle,Toys,8/4/2011,61918.54
Seattle,Jewelry,8/4/2011,54500.33
Seattle,Outdoor,8/4/2011,3711.63
Seattle,Electronics,8/4/2011,44480.53
Seattle,Shoes,8/4/2011,41452.87
Buffalo,Toys,8/7/2011,8339.91
Buffalo,Outdoor,8/7/2011,1728.31
Buffalo,Shoes,8/7/2011,10100.08
Buffalo,Clothing,8/7/2011,4324.95
Buffalo,Housewares,8/7/2011,18142.08
Buffalo,Furniture,8/7/2011,3704.76
Buffalo,Jewelry,8/7/2011,8485.9
Buffalo,Electronics,8/7/2011,8171.98
Las Vegas,Outdoor,8/7/2011,3412.08
Las Vegas,Toys,8/7/2011,35582.39
Las Vegas,Jewelry,8/7/2011,39149.99
Las Vegas,Furniture,8/7/2011,7366.5
Las Vegas,Housewares,8/7/2011,44623.23
Las Vegas,Clothing,8/7/2011,16148.87
Las Vegas,Electronics,8/7/2011,17989.45
Las Vegas,Shoes,8/7/2011,20691.6
Los Angeles,Furniture,8/7/2011,11795.66
Los Angeles,Shoes,8/7/2011,31485.13
Los Angeles,Outdoor,8/7/2011,5876.01
Los Angeles,Housewares,8/7/2011,64206.49
Los Angeles,Electronics,8/7/2011,19500.87
Los Angeles,Toys,8/7/2011,55797.41
Los Angeles,Clothing,8/7/2011,21037.47
Los Angeles,Jewelry,8/7/2011,44431.5
Seattle,Furniture,8/7/2011,14645.46
Seattle,Jewelry,8/7/2011,54777.21
Seattle,Electronics,8/7/2011,35154.32
Seattle,Clothing,8/7/2011,25268.24
Seattle,Toys,8/7/2011,61372.97
Seattle,Shoes,8/7/2011,42833.23
Seattle,Housewares,8/7/2011,92967.82
Seattle,Outdoor,8/7/2011,8051.04
Buffalo,Jewelry,8/19/2011,9303.5
Buffalo,Toys,8/19/2011,7388.69
Buffalo,Furniture,8/19/2011,17710.48
Buffalo,Clothing,8/19/2011,4808.68
Buffalo,Shoes,8/19/2011,8172.55
Buffalo,Outdoor,8/19/2011,1217.04
Buffalo,Housewares,8/19/2011,16711.34
Buffalo,Electronics,8/19/2011,10721.28
Las Vegas,Shoes,8/19/2011,13413.8
Las Vegas,Furniture,8/19/2011,41603.11
Las Vegas,Outdoor,8/19/2011,3717.28
Las Vegas,Jewelry,8/19/2011,39148.87
Las Vegas,Electronics,8/19/2011,18643.51
Las Vegas,Clothing,8/19/2011,14689.24
Las Vegas,Housewares,8/19/2011,46391.12
Las Vegas,Toys,8/19/2011,32707.8
Los Angeles,Jewelry,8/19/2011,48759.46
Los Angeles,Housewares,8/19/2011,67360.35
Los Angeles,Electronics,8/19/2011,19877.34
Los Angeles,Toys,8/19/2011,52018.66
Los Angeles,Shoes,8/19/2011,22054.58
Los Angeles,Outdoor,8/19/2011,3791.28
Los Angeles,Furniture,8/19/2011,68674.69
Los Angeles,Clothing,8/19/2011,21324.65
Seattle,Jewelry,8/19/2011,63239.08
Seattle,Outdoor,8/19/2011,3758.12
Seattle,Electronics,8/19/2011,32724.09
Seattle,Toys,8/19/2011,60312.08
Seattle,Clothing,8/19/2011,28222.27
Seattle,Shoes,8/19/2011,29304.64
Seattle,Housewares,8/19/2011,107974.78
Seattle,Furniture,8/19/2011,84831.2
Buffalo,Toys,8/26/2011,6925.02
Buffalo,Housewares,8/26/2011,17076.63
Buffalo,Clothing,8/26/2011,5625.99
Buffalo,Furniture,8/26/2011,16958.55
Buffalo,Outdoor,8/26/2011,1056.3
Buffalo,Jewelry,8/26/2011,8137.15
Buffalo,Electronics,8/26/2011,8061.9
Buffalo,Shoes,8/26/2011,6345.93
Las Vegas,Toys,8/26/2011,32668.5
Las Vegas,Electronics,8/26/2011,15478.26
Las Vegas,Outdoor,8/26/2011,3296.22
Las Vegas,Furniture,8/26/2011,49775.52
Las Vegas,Clothing,8/26/2011,14537.37
Las Vegas,Housewares,8/26/2011,47659.93
Las Vegas,Shoes,8/26/2011,12116.03
Las Vegas,Jewelry,8/26/2011,37495.2
Los Angeles,Electronics,8/26/2011,19545.59
Los Angeles,Toys,8/26/2011,53115.76
Los Angeles,Clothing,8/26/2011,21642.33
Los Angeles,Outdoor,8/26/2011,4230.17
Los Angeles,Jewelry,8/26/2011,44929.7
Los Angeles,Furniture,8/26/2011,62742.35
Los Angeles,Shoes,8/26/2011,22683.49
Los Angeles,Housewares,8/26/2011,69418.62
Seattle,Furniture,8/26/2011,43075.55
Seattle,Electronics,8/26/2011,33804.19
Seattle,Housewares,8/26/2011,96329.83
Seattle,Jewelry,8/26/2011,55027.47
Seattle,Outdoor,8/26/2011,4159.72
Seattle,Shoes,8/26/2011,33811.61
Seattle,Toys,8/26/2011,57193.32
Seattle,Clothing,8/26/2011,24753.73
Buffalo,Toys,9/9/2011,7775.31
Buffalo,Outdoor,9/9/2011,2055.98
Buffalo,Electronics,9/9/2011,7546.22
Buffalo,Clothing,9/9/2011,5210.02
Buffalo,Housewares,9/9/2011,18239.57
Buffalo,Jewelry,9/9/2011,7496.08
Buffalo,Furniture,9/9/2011,5107.23
Buffalo,Shoes,9/9/2011,8778.4
Las Vegas,Jewelry,9/9/2011,35105.96
Las Vegas,Housewares,9/9/2011,43315.85
Las Vegas,Electronics,9/9/2011,19075.78
Las Vegas,Shoes,9/9/2011,13370.82
Las Vegas,Toys,9/9/2011,34246.67
Las Vegas,Outdoor,9/9/2011,6147.43
Las Vegas,Clothing,9/9/2011,17746.68
Las Vegas,Furniture,9/9/2011,12778.28
Los Angeles,Toys,9/9/2011,52356.03
Los Angeles,Shoes,9/9/2011,25256.58
Los Angeles,Outdoor,9/9/2011,5082.27
Los Angeles,Clothing,9/9/2011,22549.64
Los Angeles,Jewelry,9/9/2011,43054.31
Los Angeles,Housewares,9/9/2011,60703.72
Los Angeles,Electronics,9/9/2011,20122.27
Los Angeles,Furniture,9/9/2011,15159.24
Seattle,Jewelry,9/9/2011,57708.24
Seattle,Shoes,9/9/2011,41722.37
Seattle,Clothing,9/9/2011,34792.14
Seattle,Furniture,9/9/2011,18329.92
Seattle,Outdoor,9/9/2011,5843.24
Seattle,Housewares,9/9/2011,96952.19
Seattle,Electronics,9/9/2011,35563.18
Seattle,Toys,9/9/2011,61749.78
Buffalo,Toys,9/12/2011,9012.48
Buffalo,Furniture,9/12/2011,5108.42
Buffalo,Clothing,9/12/2011,10485.08
Buffalo,Outdoor,9/12/2011,2227.41
Buffalo,Shoes,9/12/2011,16775.89
Buffalo,Jewelry,9/12/2011,8642.55
Buffalo,Housewares,9/12/2011,17374.19
Buffalo,Electronics,9/12/2011,19897.92
Las Vegas,Toys,9/12/2011,38226.32
Las Vegas,Furniture,9/12/2011,12955.55
Las Vegas,Clothing,9/12/2011,33305.92
Las Vegas,Shoes,9/12/2011,47751.41
Las Vegas,Jewelry,9/12/2011,38729.31
Las Vegas,Housewares,9/12/2011,49357.43
Las Vegas,Outdoor,9/12/2011,6714.41
Las Vegas,Electronics,9/12/2011,41782.13
Los Angeles,Jewelry,9/12/2011,44697.01
Los Angeles,Outdoor,9/12/2011,10249.8
Los Angeles,Furniture,9/12/2011,16138.7
Los Angeles,Toys,9/12/2011,60262.21
Los Angeles,Housewares,9/12/2011,66160.47
Los Angeles,Electronics,9/12/2011,51509.07
Los Angeles,Clothing,9/12/2011,43639.97
Los Angeles,Shoes,9/12/2011,105859.41
Seattle,Housewares,9/12/2011,96307.24
Seattle,Outdoor,9/12/2011,10687.17
Seattle,Shoes,9/12/2011,115006.75
Seattle,Toys,9/12/2011,66574.47
Seattle,Clothing,9/12/2011,52520.88
Seattle,Furniture,9/12/2011,16193.25
Seattle,Jewelry,9/12/2011,57074.29
Seattle,Electronics,9/12/2011,79275.42
Buffalo,Shoes,9/16/2011,7439.68
Buffalo,Housewares,9/16/2011,16869.08
Buffalo,Electronics,9/16/2011,8448.8
Buffalo,Toys,9/16/2011,7410.77
Buffalo,Clothing,9/16/2011,6041.07
Buffalo,Furniture,9/16/2011,4587.47
Buffalo,Outdoor,9/16/2011,1950.55
Buffalo,Jewelry,9/16/2011,7885.29
Las Vegas,Electronics,9/16/2011,19386.23
Las Vegas,Shoes,9/16/2011,14948.27
Las Vegas,Housewares,9/16/2011,42963.96
Las Vegas,Clothing,9/16/2011,18535.48
Las Vegas,Jewelry,9/16/2011,34108.12
Las Vegas,Outdoor,9/16/2011,3806.5
Las Vegas,Furniture,9/16/2011,10412.88
Las Vegas,Toys,9/16/2011,35018.8
Los Angeles,Clothing,9/16/2011,23973.86
Los Angeles,Outdoor,9/16/2011,4381.1
Los Angeles,Jewelry,9/16/2011,42110.79
Los Angeles,Furniture,9/16/2011,13413.93
Los Angeles,Shoes,9/16/2011,23412.76
Los Angeles,Toys,9/16/2011,52273.31
Los Angeles,Electronics,9/16/2011,22894.86
Los Angeles,Housewares,9/16/2011,59135.08
Seattle,Electronics,9/16/2011,37455.41
Seattle,Housewares,9/16/2011,96937.39
Seattle,Outdoor,9/16/2011,5422.44
Seattle,Toys,9/16/2011,59392.79
Seattle,Shoes,9/16/2011,39829.34
Seattle,Jewelry,9/16/2011,57221.26
Seattle,Clothing,9/16/2011,35859.06
Seattle,Furniture,9/16/2011,13999.25
Buffalo,Jewelry,9/23/2011,7975.07
Buffalo,Electronics,9/23/2011,8349.1
Buffalo,Outdoor,9/23/2011,1676.34
Buffalo,Shoes,9/23/2011,8109.64
Buffalo,Furniture,9/23/2011,4640.47
Buffalo,Clothing,9/23/2011,7151.93
Buffalo,Housewares,9/23/2011,16903.48
Buffalo,Toys,9/23/2011,7760.48
Las Vegas,Outdoor,9/23/2011,4718.28
Las Vegas,Clothing,9/23/2011,17859.3
Las Vegas,Electronics,9/23/2011,20562.37
Las Vegas,Jewelry,9/23/2011,32655.07
Las Vegas,Shoes,9/23/2011,14836.91
Las Vegas,Housewares,9/23/2011,43390.94
Las Vegas,Toys,9/23/2011,33157.11
Las Vegas,Furniture,9/23/2011,9755.56
Los Angeles,Shoes,9/23/2011,23498.8
Los Angeles,Jewelry,9/23/2011,41290.33
Los Angeles,Furniture,9/23/2011,12265.92
Los Angeles,Clothing,9/23/2011,24204.22
Los Angeles,Housewares,9/23/2011,61107.02
Los Angeles,Toys,9/23/2011,53564.08
Los Angeles,Electronics,9/23/2011,23579.5
Los Angeles,Outdoor,9/23/2011,3995.48
Seattle,Shoes,9/23/2011,37392.34
Seattle,Electronics,9/23/2011,43322.16
Seattle,Furniture,9/23/2011,13330.09
Seattle,Housewares,9/23/2011,96778.13
Seattle,Toys,9/23/2011,58897.54
Seattle,Jewelry,9/23/2011,56423.47
Seattle,Outdoor,9/23/2011,6038.67
Seattle,Clothing,9/23/2011,35276.78
Buffalo,Furniture,9/30/2011,4318.6
Buffalo,Electronics,9/30/2011,9712.4
Buffalo,Housewares,9/30/2011,16265.53
Buffalo,Jewelry,9/30/2011,7776.41
Buffalo,Shoes,9/30/2011,7903.1
Buffalo,Outdoor,9/30/2011,2030.68
Buffalo,Toys,9/30/2011,7751.97
Buffalo,Clothing,9/30/2011,6251.24
Las Vegas,Jewelry,9/30/2011,32830.81
Las Vegas,Toys,9/30/2011,34173.84
Las Vegas,Shoes,9/30/2011,13908.4
Las Vegas,Outdoor,9/30/2011,3489.24
Las Vegas,Housewares,9/30/2011,46045.09
Las Vegas,Electronics,9/30/2011,16385.37
Las Vegas,Furniture,9/30/2011,10434.83
Las Vegas,Clothing,9/30/2011,18337.68
Los Angeles,Jewelry,9/30/2011,42514.19
Los Angeles,Furniture,9/30/2011,12315.2
Los Angeles,Shoes,9/30/2011,23724.17
Los Angeles,Clothing,9/30/2011,24949.42
Los Angeles,Housewares,9/30/2011,61698.6
Los Angeles,Toys,9/30/2011,56021.27
Los Angeles,Outdoor,9/30/2011,3725.45
Los Angeles,Electronics,9/30/2011,23170.82
Seattle,Shoes,9/30/2011,35090.31
Seattle,Housewares,9/30/2011,94264.32
Seattle,Outdoor,9/30/2011,5702.75
Seattle,Electronics,9/30/2011,37753.3
Seattle,Toys,9/30/2011,58750.26
Seattle,Clothing,9/30/2011,34714.78
Seattle,Jewelry,9/30/2011,53790.29
Seattle,Furniture,9/30/2011,11929.64
Buffalo,Electronics,10/6/2011,10544.82
Buffalo,Clothing,10/6/2011,4790.03
Buffalo,Shoes,10/6/2011,8822.03
Buffalo,Outdoor,10/6/2011,1611.26
Buffalo,Housewares,10/6/2011,17134.57
Buffalo,Jewelry,10/6/2011,8286.39
Buffalo,Toys,10/6/2011,8432.89
Buffalo,Furniture,10/6/2011,5148.98
Las Vegas,Shoes,10/6/2011,38569.49
Las Vegas,Toys,10/6/2011,36099.62
Las Vegas,Electronics,10/6/2011,18648.73
Las Vegas,Clothing,10/6/2011,15883.52
Las Vegas,Outdoor,10/6/2011,3079.94
Las Vegas,Jewelry,10/6/2011,35376.06
Las Vegas,Furniture,10/6/2011,7508.71
Las Vegas,Housewares,10/6/2011,46363.93
Los Angeles,Furniture,10/6/2011,10424.01
Los Angeles,Toys,10/6/2011,58382.4
Los Angeles,Clothing,10/6/2011,21554.22
Los Angeles,Shoes,10/6/2011,48319.84
Los Angeles,Housewares,10/6/2011,66831.49
Los Angeles,Jewelry,10/6/2011,43837.33
Los Angeles,Outdoor,10/6/2011,6808.89
Los Angeles,Electronics,10/6/2011,25711.63
Seattle,Housewares,10/6/2011,93516.12
Seattle,Clothing,10/6/2011,24726.22
Seattle,Furniture,10/6/2011,10684.44
Seattle,Shoes,10/6/2011,56210.27
Seattle,Electronics,10/6/2011,37715.31
Seattle,Jewelry,10/6/2011,54395.37
Seattle,Toys,10/6/2011,60206.42
Seattle,Outdoor,10/6/2011,5964.64
Buffalo,Toys,10/14/2011,7335.38
Buffalo,Clothing,10/14/2011,7205.82
Buffalo,Shoes,10/14/2011,6255.14
Buffalo,Outdoor,10/14/2011,2567.58
Buffalo,Jewelry,10/14/2011,8549.32
Buffalo,Housewares,10/14/2011,16641.16
Buffalo,Furniture,10/14/2011,3901.89
Buffalo,Electronics,10/14/2011,14477.35
Las Vegas,Clothing,10/14/2011,23077.55
Las Vegas,Furniture,10/14/2011,9870.22
Las Vegas,Electronics,10/14/2011,22917.89
Las Vegas,Jewelry,10/14/2011,35000.3
Las Vegas,Toys,10/14/2011,34131.81
Las Vegas,Outdoor,10/14/2011,4248.69
Las Vegas,Shoes,10/14/2011,13900.54
Las Vegas,Housewares,10/14/2011,43306.38
Los Angeles,Electronics,10/14/2011,25263.69
Los Angeles,Jewelry,10/14/2011,41842.76
Los Angeles,Clothing,10/14/2011,29264.62
Los Angeles,Toys,10/14/2011,52291.79
Los Angeles,Housewares,10/14/2011,62476.91
Los Angeles,Outdoor,10/14/2011,5904.4
Los Angeles,Furniture,10/14/2011,12920.6
Los Angeles,Shoes,10/14/2011,27161.4
Seattle,Toys,10/14/2011,60515.72
Seattle,Outdoor,10/14/2011,5534.98
Seattle,Clothing,10/14/2011,44776.55
Seattle,Electronics,10/14/2011,49606.26
Seattle,Housewares,10/14/2011,94631.83
Seattle,Furniture,10/14/2011,10996.44
Seattle,Jewelry,10/14/2011,56211.57
Seattle,Shoes,10/14/2011,38040.95
Buffalo,Electronics,10/21/2011,14531.63
Buffalo,Housewares,10/21/2011,17254
Buffalo,Jewelry,10/21/2011,7355.44
Buffalo,Furniture,10/21/2011,4195.47
Buffalo,Toys,10/21/2011,7741.12
Buffalo,Outdoor,10/21/2011,2608.58
Buffalo,Shoes,10/21/2011,10029.81
Buffalo,Clothing,10/21/2011,9257.97
Las Vegas,Clothing,10/21/2011,23351.8
Las Vegas,Electronics,10/21/2011,32700.34
Las Vegas,Housewares,10/21/2011,42487.67
Las Vegas,Outdoor,10/21/2011,5111.85
Las Vegas,Toys,10/21/2011,32631.25
Las Vegas,Shoes,10/21/2011,24664.06
Las Vegas,Furniture,10/21/2011,10136.78
Las Vegas,Jewelry,10/21/2011,33954.55
Los Angeles,Electronics,10/21/2011,37684.18
Los Angeles,Toys,10/21/2011,55898.8
Los Angeles,Clothing,10/21/2011,33205.32
Los Angeles,Housewares,10/21/2011,60669.07
Los Angeles,Shoes,10/21/2011,49488.55
Los Angeles,Furniture,10/21/2011,11464.09
Los Angeles,Outdoor,10/21/2011,7434.31
Los Angeles,Jewelry,10/21/2011,41549.8
Seattle,Electronics,10/21/2011,54631.87
Seattle,Clothing,10/21/2011,45777.26
Seattle,Shoes,10/21/2011,49930.58
Seattle,Toys,10/21/2011,63001.6
Seattle,Furniture,10/21/2011,12600.81
Seattle,Housewares,10/21/2011,97077.45
Seattle,Outdoor,10/21/2011,8031.09
Seattle,Jewelry,10/21/2011,57379.59
Buffalo,Furniture,10/28/2011,4439.84
Buffalo,Toys,10/28/2011,7818.45
Buffalo,Clothing,10/28/2011,11932.26
Buffalo,Electronics,10/28/2011,10946.62
Buffalo,Outdoor,10/28/2011,2600.86
Buffalo,Housewares,10/28/2011,15181.86
Buffalo,Jewelry,10/28/2011,7682.47
Buffalo,Shoes,10/28/2011,9205.61
Las Vegas,Clothing,10/28/2011,31579.9
Las Vegas,Toys,10/28/2011,34429.75
Las Vegas,Housewares,10/28/2011,41682.4
Las Vegas,Furniture,10/28/2011,9421.2
Las Vegas,Outdoor,10/28/2011,6227.43
Las Vegas,Electronics,10/28/2011,26391.79
Las Vegas,Jewelry,10/28/2011,34247.26
Las Vegas,Shoes,10/28/2011,26827.51
Los Angeles,Jewelry,10/28/2011,41105.97
Los Angeles,Clothing,10/28/2011,43490.95
Los Angeles,Furniture,10/28/2011,10871.46
Los Angeles,Electronics,10/28/2011,33234.62
Los Angeles,Outdoor,10/28/2011,4765.93
Los Angeles,Shoes,10/28/2011,41236.08
Los Angeles,Toys,10/28/2011,53561.04
Los Angeles,Housewares,10/28/2011,59276.11
Seattle,Outdoor,10/28/2011,9138.29
Seattle,Housewares,10/28/2011,89021.14
Seattle,Toys,10/28/2011,60906.48
Seattle,Furniture,10/28/2011,11502.68
Seattle,Shoes,10/28/2011,58326.85
Seattle,Clothing,10/28/2011,64829.37
Seattle,Jewelry,10/28/2011,55849.32
Seattle,Electronics,10/28/2011,48125.31
Buffalo,Outdoor,11/2/2011,3340.4
Buffalo,Clothing,11/2/2011,11283.98
Buffalo,Furniture,11/2/2011,4151.55
Buffalo,Shoes,11/2/2011,10060.57
Buffalo,Jewelry,11/2/2011,8899.61
Buffalo,Toys,11/2/2011,7590.46
Buffalo,Housewares,11/2/2011,16535.49
Buffalo,Electronics,11/2/2011,15155.69
Las Vegas,Toys,11/2/2011,36011.09
Las Vegas,Outdoor,11/2/2011,4542.8
Las Vegas,Clothing,11/2/2011,37887.17
Las Vegas,Jewelry,11/2/2011,37373.33
Las Vegas,Housewares,11/2/2011,47595.35
Las Vegas,Furniture,11/2/2011,11428.25
Las Vegas,Electronics,11/2/2011,36667.65
Las Vegas,Shoes,11/2/2011,21169.06
Los Angeles,Outdoor,11/2/2011,4841.18
Los Angeles,Shoes,11/2/2011,28913.34
Los Angeles,Housewares,11/2/2011,70619.64
Los Angeles,Electronics,11/2/2011,40400.46
Los Angeles,Jewelry,11/2/2011,50238.23
Los Angeles,Furniture,11/2/2011,12593.04
Los Angeles,Clothing,11/2/2011,51382.63
Los Angeles,Toys,11/2/2011,64270.54
Seattle,Housewares,11/2/2011,95467.6
Seattle,Toys,11/2/2011,65100.15
Seattle,Furniture,11/2/2011,15606.17
Seattle,Clothing,11/2/2011,57504.1
Seattle,Electronics,11/2/2011,56939.28
Seattle,Shoes,11/2/2011,32817.64
Seattle,Outdoor,11/2/2011,6584.56
Seattle,Jewelry,11/2/2011,55747.3
Buffalo,Jewelry,11/3/2011,7857.41
Buffalo,Clothing,11/3/2011,6440.67
Buffalo,Furniture,11/3/2011,4078.53
Buffalo,Outdoor,11/3/2011,3124.92
Buffalo,Toys,11/3/2011,8502.1
Buffalo,Shoes,11/3/2011,6762.47
Buffalo,Housewares,11/3/2011,16948.55
Buffalo,Electronics,11/3/2011,9186.32
Las Vegas,Jewelry,11/3/2011,35229.12
Las Vegas,Clothing,11/3/2011,21280.4
Las Vegas,Electronics,11/3/2011,23704.37
Las Vegas,Furniture,11/3/2011,10689.97
Las Vegas,Outdoor,11/3/2011,3928.8
Las Vegas,Shoes,11/3/2011,20304.74
Las Vegas,Toys,11/3/2011,34415.39
Las Vegas,Housewares,11/3/2011,48465.72
Los Angeles,Electronics,11/3/2011,28332.99
Los Angeles,Clothing,11/3/2011,26025.39
Los Angeles,Outdoor,11/3/2011,7108.21
Los Angeles,Jewelry,11/3/2011,44569.04
Los Angeles,Toys,11/3/2011,57030.11
Los Angeles,Shoes,11/3/2011,26636.69
Los Angeles,Furniture,11/3/2011,11247.41
Los Angeles,Housewares,11/3/2011,67898.82
Seattle,Clothing,11/3/2011,31284.95
Seattle,Outdoor,11/3/2011,5193.32
Seattle,Shoes,11/3/2011,36419.1
Seattle,Toys,11/3/2011,64646.22
Seattle,Furniture,11/3/2011,12490.16
Seattle,Jewelry,11/3/2011,53029.03
Seattle,Housewares,11/3/2011,90576.52
Seattle,Electronics,11/3/2011,44414.44
Buffalo,Toys,11/11/2011,8420.92
Buffalo,Jewelry,11/11/2011,8223.47
Buffalo,Electronics,11/11/2011,14194.63
Buffalo,Housewares,11/11/2011,16030.5
Buffalo,Outdoor,11/11/2011,1850.92
Buffalo,Clothing,11/11/2011,6525.18
Buffalo,Shoes,11/11/2011,9878.95
Buffalo,Furniture,11/11/2011,4611.85
Las Vegas,Electronics,11/11/2011,31002.65
Las Vegas,Outdoor,11/11/2011,3527.62
Las Vegas,Shoes,11/11/2011,25942.35
Las Vegas,Furniture,11/11/2011,9959.64
Las Vegas,Jewelry,11/11/2011,36826.52
